COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
NAM,627163.000000000,298560.000000000,548551.000000000,1002802.000000000,39.000000000,25.000000000,12.000000000,22.000000000,2021-03-19,2023-12-31,2023-07-30
NAM,628910.000000000,298560.000000000,550143.000000000,1004904.000000000,40.000000000,25.000000000,12.000000000,22.000000000,2021-03-19,2023-12-31,2023-08-27
NAM,629559.000000000,298560.000000000,550745.000000000,1005730.000000000,40.000000000,25.000000000,12.000000000,22.000000000,2021-03-19,2023-12-31,2023-09-24
NAM,629717.000000000,298560.000000000,550921.000000000,1005871.000000000,40.000000000,25.000000000,12.000000000,22.000000000,2021-03-19,2023-12-31,2023-10-29
NAM,629767.000000000,298560.000000000,550978.000000000,1005937.000000000,40.000000000,25.000000000,12.000000000,22.000000000,2021-03-19,2023-12-31,2023-11-26
NAM,,,,1060.000000000,,,,,2021-03-19,2023-12-31,2021-03-28
NAM,14069.000000000,,991.000000000,15060.000000000,1.000000000,1.000000000,,,2021-03-19,2023-12-31,2021-04-25
NAM,67706.000000000,,8872.000000000,76578.000000000,3.000000000,3.000000000,,,2021-03-19,2023-12-31,2021-05-30
NAM,107979.000000000,,20905.000000000,128884.000000000,5.000000000,4.000000000,,1.000000000,2021-03-19,2023-12-31,2021-06-27
NAM,144887.000000000,,41219.000000000,186105.000000000,7.000000000,6.000000000,,2.000000000,2021-03-19,2023-12-31,2021-07-25
NAM,211042.000000000,,112114.000000000,297066.000000000,12.000000000,8.000000000,,4.000000000,2021-03-19,2023-12-31,2021-08-29
NAM,258344.000000000,,182348.000000000,404010.000000000,16.000000000,10.000000000,,7.000000000,2021-03-19,2023-12-31,2021-09-26
NAM,329491.000000000,,262459.000000000,519433.000000000,20.000000000,13.000000000,,10.000000000,2021-03-19,2023-12-31,2021-10-31
NAM,371799.000000000,,312392.000000000,596748.000000000,23.000000000,15.000000000,,12.000000000,2021-03-19,2023-12-31,2021-11-28
NAM,404079.000000000,5355.000000000,342765.000000000,642284.000000000,25.000000000,16.000000000,,13.000000000,2021-03-19,2023-12-31,2021-12-26
NAM,421672.000000000,15722.000000000,359363.000000000,677930.000000000,27.000000000,17.000000000,1.000000000,14.000000000,2021-03-19,2023-12-31,2022-01-30
NAM,441554.000000000,23050.000000000,374863.000000000,710854.000000000,28.000000000,17.000000000,1.000000000,15.000000000,2021-03-19,2023-12-31,2022-02-27
NAM,450833.000000000,39018.000000000,386233.000000000,747307.000000000,29.000000000,18.000000000,2.000000000,15.000000000,2021-03-19,2023-12-31,2022-03-27
NAM,453540.000000000,50937.000000000,395625.000000000,777686.000000000,31.000000000,18.000000000,2.000000000,16.000000000,2021-03-19,2023-12-31,2022-04-24
IRN,65118357.000000000,31184614.000000000,58518352.000000000,154821323.000000000,184.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2022-12-25
IRN,65151759.000000000,31326849.000000000,58536828.000000000,155015879.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-01-29
IRN,65162131.000000000,31352288.000000000,58547058.000000000,155082658.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-02-26
IRN,65170273.000000000,31352288.000000000,58555931.000000000,155156592.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-03-26
IRN,65175379.000000000,31352288.000000000,58561209.000000000,155363678.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-04-30
IRN,65180639.000000000,31352288.000000000,58566392.000000000,155386896.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-05-28
IRN,65190892.000000000,31352288.000000000,58576442.000000000,155428287.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-06-25
IRN,65193921.000000000,31352288.000000000,58580179.000000000,155439803.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-07-30
IRN,65195731.000000000,31352288.000000000,58583035.000000000,155448280.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-08-27
IRN,65197145.000000000,31352288.000000000,58583804.000000000,155452927.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-09-24
IRN,65198606.000000000,31352288.000000000,58584598.000000000,155457729.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-10-29
IRN,65199831.000000000,31352288.000000000,58585264.000000000,155461757.000000000,185.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2023-11-26
IRN,19484.000000000,,,19484.000000000,,,,,2021-02-09,2023-11-26,2021-02-28
IRN,207380.000000000,,32821.000000000,240201.000000000,,,,,2021-02-09,2023-11-26,2021-03-28
IRN,744258.000000000,,184594.000000000,928852.000000000,1.000000000,1.000000000,,,2021-02-09,2023-11-26,2021-04-25
IRN,3327144.000000000,,520472.000000000,3774610.000000000,4.000000000,4.000000000,,1.000000000,2021-02-09,2023-11-26,2021-05-30
IRN,4099292.000000000,,1676637.000000000,5775929.000000000,7.000000000,5.000000000,,2.000000000,2021-02-09,2023-11-26,2021-06-27
IRN,9080491.000000000,,2674112.000000000,11754603.000000000,14.000000000,11.000000000,,3.000000000,2021-02-09,2023-11-26,2021-07-25
IRN,18551964.000000000,,8389296.000000000,26941260.000000000,32.000000000,22.000000000,,10.000000000,2021-02-09,2023-11-26,2021-08-29
IRN,37856266.000000000,,16003103.000000000,53859369.000000000,64.000000000,45.000000000,,19.000000000,2021-02-09,2023-11-26,2021-09-26
IRN,52320544.000000000,73391.000000000,33652811.000000000,86056650.000000000,102.000000000,62.000000000,,40.000000000,2021-02-09,2023-11-26,2021-10-31
IRN,57385036.000000000,873983.000000000,46522058.000000000,104781077.000000000,125.000000000,68.000000000,1.000000000,55.000000000,2021-02-09,2023-11-26,2021-11-28
IRN,59700219.000000000,6797944.000000000,51659423.000000000,118157586.000000000,141.000000000,71.000000000,8.000000000,62.000000000,2021-02-09,2023-11-26,2021-12-26
IRN,60727646.000000000,16674976.000000000,54070339.000000000,130950068.000000000,156.000000000,72.000000000,20.000000000,64.000000000,2021-02-09,2023-11-26,2022-01-30
IRN,62783357.000000000,22608669.000000000,55452452.000000000,140844478.000000000,168.000000000,75.000000000,27.000000000,66.000000000,2021-02-09,2023-11-26,2022-02-27
IRN,63849923.000000000,25479564.000000000,56770480.000000000,145265161.000000000,173.000000000,76.000000000,30.000000000,68.000000000,2021-02-09,2023-11-26,2022-03-27
IRN,64300192.000000000,26454283.000000000,57516586.000000000,148271061.000000000,177.000000000,77.000000000,31.000000000,68.000000000,2021-02-09,2023-11-26,2022-04-24
IRN,64509446.000000000,27058182.000000000,57819762.000000000,149387390.000000000,178.000000000,77.000000000,32.000000000,69.000000000,2021-02-09,2023-11-26,2022-05-29
IRN,64618326.000000000,27457192.000000000,57969860.000000000,150045378.000000000,179.000000000,77.000000000,33.000000000,69.000000000,2021-02-09,2023-11-26,2022-06-26
IRN,64791821.000000000,29729267.000000000,58161010.000000000,152682098.000000000,182.000000000,77.000000000,35.000000000,69.000000000,2021-02-09,2023-11-26,2022-07-31
IRN,64954336.000000000,30506652.000000000,58329805.000000000,153790793.000000000,183.000000000,77.000000000,36.000000000,69.000000000,2021-02-09,2023-11-26,2022-08-28
IRN,65054049.000000000,30980267.000000000,58443777.000000000,154478094.000000000,184.000000000,77.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2022-09-25
IRN,65065391.000000000,31071677.000000000,58466047.000000000,154632719.000000000,184.000000000,77.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2022-10-30
IRN,65104494.000000000,31126644.000000000,58503656.000000000,154734795.000000000,184.000000000,78.000000000,37.000000000,70.000000000,2021-02-09,2023-11-26,2022-11-27
KEN,14290429.000000000,1782416.000000000,10919429.000000000,23279496.000000000,43.000000000,27.000000000,3.000000000,20.000000000,2021-03-05,2023-12-31,2023-01-29
KEN,14355039.000000000,1914257.000000000,10978415.000000000,23443122.000000000,44.000000000,27.000000000,4.000000000,20.000000000,2021-03-05,2023-12-31,2023-02-26
KEN,14485928.000000000,1995401.000000000,11083651.000000000,23731806.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-03-26
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-04-30
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-05-28
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-06-25
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-07-30
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-08-27
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-09-24
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-10-29
KEN,14494372.000000000,2000636.000000000,11090440.000000000,23750431.000000000,44.000000000,27.000000000,4.000000000,21.000000000,2021-03-05,2023-12-31,2023-11-26
KEN,,,,145831.000000000,,,,,2021-03-05,2023-12-31,2021-03-28
KEN,850802.000000000,,,851329.000000000,2.000000000,2.000000000,,,2021-03-05,2023-12-31,2021-04-25
KEN,969114.000000000,,,969561.000000000,2.000000000,2.000000000,,,2021-03-05,2023-12-31,2021-05-30
KEN,1001287.000000000,,261688.000000000,1262975.000000000,2.000000000,2.000000000,,,2021-03-05,2023-12-31,2021-06-27
KEN,1060106.000000000,,651129.000000000,1711235.000000000,3.000000000,2.000000000,,1.000000000,2021-03-05,2023-12-31,2021-07-25
KEN,1964731.000000000,,804410.000000000,2769141.000000000,5.000000000,4.000000000,,1.000000000,2021-03-05,2023-12-31,2021-08-29
KEN,2871694.000000000,,914883.000000000,3786577.000000000,7.000000000,5.000000000,,2.000000000,2021-03-05,2023-12-31,2021-09-26
KEN,3696159.000000000,,1654749.000000000,5350908.000000000,10.000000000,7.000000000,,3.000000000,2021-03-05,2023-12-31,2021-10-31
KEN,4415765.000000000,,2759827.000000000,7175590.000000000,13.000000000,8.000000000,,5.000000000,2021-03-05,2023-12-31,2021-11-28
KEN,5803503.000000000,,4134394.000000000,9937897.000000000,18.000000000,11.000000000,,8.000000000,2021-03-05,2023-12-31,2021-12-26
KEN,6555773.000000000,151631.000000000,5595498.000000000,12380289.000000000,23.000000000,12.000000000,,10.000000000,2021-03-05,2023-12-31,2022-01-30
KEN,7814607.000000000,253131.000000000,7593926.000000000,16645326.000000000,31.000000000,15.000000000,,14.000000000,2021-03-05,2023-12-31,2022-02-27
KEN,10434601.000000000,277162.000000000,8285766.000000000,17586951.000000000,33.000000000,19.000000000,1.000000000,15.000000000,2021-03-05,2023-12-31,2022-03-27
KEN,12506459.000000000,296368.000000000,9077552.000000000,17866864.000000000,33.000000000,23.000000000,1.000000000,17.000000000,2021-03-05,2023-12-31,2022-04-24
KEN,12566538.000000000,329368.000000000,9210393.000000000,18344413.000000000,34.000000000,23.000000000,1.000000000,17.000000000,2021-03-05,2023-12-31,2022-05-29
KEN,12641679.000000000,376018.000000000,9326814.000000000,18535975.000000000,34.000000000,24.000000000,1.000000000,17.000000000,2021-03-05,2023-12-31,2022-06-26
KEN,12641679.000000000,774056.000000000,9342567.000000000,19898701.000000000,37.000000000,24.000000000,1.000000000,17.000000000,2021-03-05,2023-12-31,2022-07-31
KEN,13226303.000000000,1426924.000000000,9805314.000000000,21052266.000000000,39.000000000,25.000000000,3.000000000,18.000000000,2021-03-05,2023-12-31,2022-08-28
KEN,13664388.000000000,1568659.000000000,10210524.000000000,21663627.000000000,40.000000000,25.000000000,3.000000000,19.000000000,2021-03-05,2023-12-31,2022-09-25
KEN,13974063.000000000,1571096.000000000,10570044.000000000,22469753.000000000,42.000000000,26.000000000,3.000000000,20.000000000,2021-03-05,2023-12-31,2022-10-30
KEN,14142134.000000000,1676853.000000000,10754127.000000000,22876315.000000000,43.000000000,26.000000000,3.000000000,20.000000000,2021-03-05,2023-12-31,2022-11-27
KEN,14230022.000000000,1771519.000000000,10850961.000000000,23102857.000000000,43.000000000,26.000000000,3.000000000,20.000000000,2021-03-05,2023-12-31,2022-12-25
GRL,,,,,,,,,,,2023-06-25
GRL,,,,,,,,,,,2023-07-30
GRL,,,,,,,,,,,2023-08-27
GRL,,,,,,,,,,,2023-09-24
GRL,,,,,,,,,,,2023-10-29
GRL,,,,,,,,,,,2023-11-26
GRL,,,,,,,,,,,2021-07-25
GRL,,,,,,,,,,,2021-08-29
GRL,,,,,,,,,,,2021-09-26
GRL,,,,,,,,,,,2021-10-31
GRL,,,,,,,,,,,2021-11-28
GRL,,,,,,,,,,,2021-12-26
GRL,,,,,,,,,,,2022-01-30
GRL,,,,,,,,,,,2022-02-27
GRL,,,,,,,,,,,2022-03-27
GRL,,,,,,,,,,,2022-04-24
GRL,,,,,,,,,,,2022-05-29
GRL,,,,,,,,,,,2022-06-26
GRL,,,,,,,,,,,2022-07-31
GRL,,,,,,,,,,,2022-08-28
GRL,,,,,,,,,,,2022-09-25
GRL,,,,,,,,,,,2022-10-30
GRL,,,,,,,,,,,2022-11-27
GRL,,,,,,,,,,,2022-12-25
GRL,,,,,,,,,,,2023-01-29
GRL,,,,,,,,,,,2023-02-26
GRL,,,,,,,,,,,2023-03-26
GRL,,,,,,,,,,,2023-04-30
GRL,,,,,,,,,,,2023-05-28
COM,341302.000000000,,301218.000000000,642320.000000000,74.000000000,39.000000000,,35.000000000,2021-04-10,2023-12-31,2022-05-29
COM,409094.000000000,,362030.000000000,642320.000000000,74.000000000,47.000000000,,42.000000000,2021-04-10,2023-12-31,2022-06-26
COM,423255.000000000,,382032.000000000,804403.000000000,93.000000000,49.000000000,,44.000000000,2021-04-10,2023-12-31,2022-07-31
COM,430916.000000000,,389437.000000000,819469.000000000,94.000000000,50.000000000,,45.000000000,2021-04-10,2023-12-31,2022-08-28
COM,438331.000000000,,396602.000000000,834049.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2022-09-25
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2022-10-30
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2022-11-27
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2022-12-25
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-01-29
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-02-26
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-03-26
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-04-30
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-05-28
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-06-25
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-07-30
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-08-27
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-09-24
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-10-29
COM,438825.000000000,,397080.000000000,835021.000000000,96.000000000,50.000000000,,46.000000000,2021-04-10,2023-12-31,2023-11-26
COM,40863.000000000,,,40863.000000000,5.000000000,5.000000000,,,2021-04-10,2023-12-31,2021-04-25
COM,43140.000000000,,40767.000000000,83907.000000000,10.000000000,5.000000000,,5.000000000,2021-04-10,2023-12-31,2021-05-30
COM,43140.000000000,,41220.000000000,86223.000000000,10.000000000,5.000000000,,5.000000000,2021-04-10,2023-12-31,2021-06-27
COM,107460.000000000,,41220.000000000,148766.000000000,17.000000000,12.000000000,,5.000000000,2021-04-10,2023-12-31,2021-07-25
COM,175038.000000000,,102389.000000000,277419.000000000,32.000000000,20.000000000,,12.000000000,2021-04-10,2023-12-31,2021-08-29
COM,190637.000000000,,162098.000000000,352635.000000000,41.000000000,22.000000000,,19.000000000,2021-04-10,2023-12-31,2021-09-26
COM,267937.000000000,,175711.000000000,443648.000000000,51.000000000,31.000000000,,20.000000000,2021-04-10,2023-12-31,2021-10-31
COM,281946.000000000,,241310.000000000,523256.000000000,60.000000000,32.000000000,,28.000000000,2021-04-10,2023-12-31,2021-11-28
COM,335408.000000000,,246139.000000000,581547.000000000,67.000000000,39.000000000,,28.000000000,2021-04-10,2023-12-31,2021-12-26
COM,341102.000000000,,276878.000000000,617980.000000000,71.000000000,39.000000000,,32.000000000,2021-04-10,2023-12-31,2022-01-30
COM,341102.000000000,,301218.000000000,637961.000000000,73.000000000,39.000000000,,35.000000000,2021-04-10,2023-12-31,2022-02-27
COM,341161.000000000,,301218.000000000,639243.000000000,74.000000000,39.000000000,,35.000000000,2021-04-10,2023-12-31,2022-03-27
COM,341302.000000000,,301218.000000000,642320.000000000,74.000000000,39.000000000,,35.000000000,2021-04-10,2023-12-31,2022-04-24
MOZ,,,,70000.000000000,,,,,2021-03-08,2023-12-31,2021-03-28
MOZ,81025.000000000,,60615.000000000,141640.000000000,,,,,2021-03-08,2023-12-31,2021-04-25
MOZ,319511.000000000,,75882.000000000,394312.000000000,1.000000000,1.000000000,,,2021-03-08,2023-12-31,2021-05-30
MOZ,345383.000000000,,112446.000000000,458325.000000000,1.000000000,1.000000000,,,2021-03-08,2023-12-31,2021-06-27
MOZ,385928.000000000,,319947.000000000,705875.000000000,2.000000000,1.000000000,,1.000000000,2021-03-08,2023-12-31,2021-07-25
MOZ,1643520.000000000,,709500.000000000,2344148.000000000,7.000000000,5.000000000,,2.000000000,2021-03-08,2023-12-31,2021-08-29
MOZ,1903730.000000000,,1740693.000000000,3644423.000000000,12.000000000,6.000000000,,6.000000000,2021-03-08,2023-12-31,2021-09-26
MOZ,3667470.000000000,,2203587.000000000,5871057.000000000,19.000000000,12.000000000,,7.000000000,2021-03-08,2023-12-31,2021-10-31
MOZ,6497486.000000000,,3827446.000000000,10324932.000000000,33.000000000,21.000000000,,12.000000000,2021-03-08,2023-12-31,2021-11-28
MOZ,8870670.000000000,,6412227.000000000,15282897.000000000,49.000000000,28.000000000,,21.000000000,2021-03-08,2023-12-31,2021-12-26
MOZ,10759191.000000000,6668.000000000,9022900.000000000,17218902.000000000,55.000000000,34.000000000,,29.000000000,2021-03-08,2023-12-31,2022-01-30
MOZ,12643046.000000000,163019.000000000,11078425.000000000,17468559.000000000,56.000000000,40.000000000,1.000000000,35.000000000,2021-03-08,2023-12-31,2022-02-27
MOZ,13266003.000000000,301718.000000000,11954209.000000000,17744964.000000000,57.000000000,42.000000000,1.000000000,38.000000000,2021-03-08,2023-12-31,2022-03-27
MOZ,13286489.000000000,335314.000000000,12192352.000000000,18012454.000000000,58.000000000,43.000000000,1.000000000,39.000000000,2021-03-08,2023-12-31,2022-04-24
MOZ,13307659.000000000,353032.000000000,12438434.000000000,18288859.000000000,59.000000000,43.000000000,1.000000000,40.000000000,2021-03-08,2023-12-31,2022-05-29
MOZ,13328145.000000000,407454.000000000,12676578.000000000,18556348.000000000,59.000000000,43.000000000,1.000000000,41.000000000,2021-03-08,2023-12-31,2022-06-26
MOZ,13392582.000000000,449873.000000000,12788598.000000000,18635230.000000000,60.000000000,43.000000000,1.000000000,41.000000000,2021-03-08,2023-12-31,2022-07-31
MOZ,13450178.000000000,598255.000000000,12843476.000000000,18805588.000000000,60.000000000,43.000000000,2.000000000,41.000000000,2021-03-08,2023-12-31,2022-08-28
MOZ,13502402.000000000,679719.000000000,13006807.000000000,19250575.000000000,62.000000000,43.000000000,2.000000000,42.000000000,2021-03-08,2023-12-31,2022-09-25
MOZ,18574941.000000000,730177.000000000,13573329.000000000,19438671.000000000,62.000000000,59.000000000,2.000000000,43.000000000,2021-03-08,2023-12-31,2022-10-30
MOZ,18574941.000000000,949227.000000000,17893335.000000000,24190288.000000000,77.000000000,59.000000000,3.000000000,57.000000000,2021-03-08,2023-12-31,2022-11-27
MOZ,18608959.000000000,1007428.000000000,18454381.000000000,29140427.000000000,93.000000000,60.000000000,3.000000000,59.000000000,2021-03-08,2023-12-31,2022-12-25
MOZ,18641681.000000000,1088651.000000000,18467174.000000000,29457535.000000000,94.000000000,60.000000000,3.000000000,59.000000000,2021-03-08,2023-12-31,2023-01-29
MOZ,18644432.000000000,1160443.000000000,18470245.000000000,29457535.000000000,94.000000000,60.000000000,4.000000000,59.000000000,2021-03-08,2023-12-31,2023-02-26
MOZ,18647477.000000000,1239926.000000000,18473646.000000000,29457535.000000000,94.000000000,60.000000000,4.000000000,59.000000000,2021-03-08,2023-12-31,2023-03-26
MOZ,20525412.000000000,1262430.000000000,20078374.000000000,30553965.000000000,98.000000000,66.000000000,4.000000000,64.000000000,2021-03-08,2023-12-31,2023-04-30
MOZ,22869646.000000000,1269580.000000000,21328628.000000000,34942026.000000000,112.000000000,73.000000000,4.000000000,68.000000000,2021-03-08,2023-12-31,2023-05-28
MOZ,22869646.000000000,2323562.000000000,21329745.000000000,34950563.000000000,112.000000000,73.000000000,7.000000000,68.000000000,2021-03-08,2023-12-31,2023-06-25
MOZ,22869646.000000000,2323562.000000000,21329745.000000000,34950858.000000000,112.000000000,73.000000000,7.000000000,68.000000000,2021-03-08,2023-12-31,2023-07-30
MOZ,22869646.000000000,2323562.000000000,21329745.000000000,34950858.000000000,112.000000000,73.000000000,7.000000000,68.000000000,2021-03-08,2023-12-31,2023-08-27
MOZ,22869646.000000000,2323562.000000000,21329745.000000000,34950858.000000000,112.000000000,73.000000000,7.000000000,68.000000000,2021-03-08,2023-12-31,2023-09-24
MOZ,22869646.000000000,2323562.000000000,21329745.000000000,34950858.000000000,112.000000000,73.000000000,7.000000000,68.000000000,2021-03-08,2023-12-31,2023-10-29
MOZ,22869646.000000000,2323562.000000000,21329745.000000000,34950858.000000000,112.000000000,73.000000000,7.000000000,68.000000000,2021-03-08,2023-12-31,2023-11-26
VNM,90497674.000000000,57813559.000000000,85863398.000000000,265984789.000000000,273.000000000,93.000000000,59.000000000,88.000000000,2021-03-08,2023-06-30,2023-03-26
VNM,90497674.000000000,57911410.000000000,85922184.000000000,266233069.000000000,274.000000000,93.000000000,59.000000000,88.000000000,2021-03-08,2023-06-30,2023-04-30
VNM,90497674.000000000,57950709.000000000,85952717.000000000,266417541.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-05-28
VNM,90497674.000000000,57975220.000000000,85961564.000000000,266492149.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-06-25
VNM,90497674.000000000,57975220.000000000,85961564.000000000,266492149.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-07-30
VNM,90497674.000000000,57975220.000000000,85961564.000000000,266492149.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-08-27
VNM,90497674.000000000,57975220.000000000,85961564.000000000,266492149.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-09-24
VNM,90497674.000000000,57975220.000000000,85961564.000000000,266492149.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-10-29
VNM,90497674.000000000,57975220.000000000,85961564.000000000,266492149.000000000,274.000000000,93.000000000,60.000000000,88.000000000,2021-03-08,2023-06-30,2023-11-26
VNM,49779.000000000,,,49779.000000000,,,,,2021-03-08,2023-06-30,2021-03-28
VNM,509855.000000000,,9407.000000000,519262.000000000,1.000000000,1.000000000,,,2021-03-08,2023-06-30,2021-04-25
VNM,1089019.000000000,,29824.000000000,1118843.000000000,1.000000000,1.000000000,,,2021-03-08,2023-06-30,2021-05-30
VNM,3371866.000000000,,194442.000000000,3566308.000000000,4.000000000,3.000000000,,,2021-03-08,2023-06-30,2021-06-27
VNM,5306010.000000000,,585491.000000000,5891501.000000000,6.000000000,5.000000000,,1.000000000,2021-03-08,2023-06-30,2021-07-25
VNM,17402713.000000000,,2699306.000000000,20102018.000000000,21.000000000,18.000000000,,3.000000000,2021-03-08,2023-06-30,2021-08-29
VNM,32564679.000000000,,9452871.000000000,42017550.000000000,43.000000000,33.000000000,,10.000000000,2021-03-08,2023-06-30,2021-09-26
VNM,57197461.000000000,,24905544.000000000,82103005.000000000,84.000000000,59.000000000,,26.000000000,2021-03-08,2023-06-30,2021-10-31
VNM,71646410.000000000,,51558782.000000000,123205192.000000000,127.000000000,74.000000000,,53.000000000,2021-03-08,2023-06-30,2021-11-28
VNM,77639964.000000000,,68734892.000000000,151908007.000000000,156.000000000,80.000000000,,71.000000000,2021-03-08,2023-06-30,2021-12-26
VNM,79052450.000000000,16427960.000000000,74099686.000000000,181015838.000000000,186.000000000,81.000000000,17.000000000,76.000000000,2021-03-08,2023-06-30,2022-01-30
VNM,79518291.000000000,24493308.000000000,75539087.000000000,194839847.000000000,200.000000000,82.000000000,25.000000000,78.000000000,2021-03-08,2023-06-30,2022-02-27
VNM,80049781.000000000,33432786.000000000,76431188.000000000,206338189.000000000,212.000000000,82.000000000,34.000000000,79.000000000,2021-03-08,2023-06-30,2022-03-27
VNM,81826382.000000000,39020379.000000000,77105066.000000000,214766482.000000000,221.000000000,84.000000000,40.000000000,79.000000000,2021-03-08,2023-06-30,2022-04-24
VNM,84454220.000000000,42302024.000000000,77723582.000000000,221310369.000000000,227.000000000,87.000000000,43.000000000,80.000000000,2021-03-08,2023-06-30,2022-05-29
VNM,86438964.000000000,45905168.000000000,79702514.000000000,232676319.000000000,239.000000000,89.000000000,47.000000000,82.000000000,2021-03-08,2023-06-30,2022-06-26
VNM,88265624.000000000,51008465.000000000,81774002.000000000,246029665.000000000,253.000000000,91.000000000,52.000000000,84.000000000,2021-03-08,2023-06-30,2022-07-31
VNM,89592602.000000000,54649139.000000000,83618196.000000000,257069555.000000000,264.000000000,92.000000000,56.000000000,86.000000000,2021-03-08,2023-06-30,2022-08-28
VNM,90030404.000000000,55842735.000000000,84357771.000000000,260176417.000000000,267.000000000,92.000000000,57.000000000,87.000000000,2021-03-08,2023-06-30,2022-09-25
